key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
JO,2020-02-06,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.930556,6.805556,21.25,0.0,,4.208333,52.484989
JO,2020-02-07,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,11.125,7.805556,16.888889,1.524,,4.236111,64.178831
JO,2020-02-08,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,9.375,6.819444,12.652778,5.757333,,2.944444,67.253864
JO,2020-02-09,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,6.972222,4.305556,9.277778,2.7305,,2.305556,73.629621
JO,2020-02-10,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,5.805556,3.055556,8.694444,0.635,,0.583333,70.225451
JO,2020-02-11,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,8.166667,2.930556,12.5,0.254,,1.75,65.934109
JO,2020-02-12,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.125,7.583333,17.5,0.381,,4.541667,62.230264
JO,2020-02-13,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.75,6.444444,19.722222,0.0,,5.416667,62.645417
JO,2020-02-14,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.833333,8.652778,19.055556,0.0,,5.083333,56.886832
JO,2020-02-15,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,4,4,28,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.833333,10.277778,22.25,0.0,,2.361111,43.963564
JO,2020-02-16,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-1,2,10,-1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.111111,8.694444,19.097222,0.0,,3.444444,53.4244
JO,2020-02-17,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-3,0,11,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.416667,6.930556,18.027778,0.0,,4.416667,59.016755
JO,2020-02-18,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-4,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.680556,9.444444,19.805556,0.0,,6.013889,57.124185
JO,2020-02-19,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-5,-2,4,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.288889,11.611111,18.277778,0.6096,,7.5,70.342085
JO,2020-02-20,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-4,-2,3,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.011111,10.222222,17.922222,1.1176,,7.097222,70.337534
JO,2020-02-21,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,3,4,29,-5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.041667,5.777778,20.027778,0.0,,4.666667,58.102565
JO,2020-02-22,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-7,-4,2,-4,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.444444,9.733333,17.933333,2.286,,5.583333,68.861816
JO,2020-02-23,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-2,1,8,3,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.763889,6.583333,19.194444,0.5715,,4.375,58.27097
JO,2020-02-24,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-1,3,8,-1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.458333,7.555556,18.680556,0.0,,5.277778,63.599394
JO,2020-02-25,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-6,-1,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,11.5,7.194444,15.833333,1.27,,7.833333,79.016207
JO,2020-02-26,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,3,6,10,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.861111,8.319444,18.055556,8.255,,7.333333,70.494619
JO,2020-02-27,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,6,7,19,-1,8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.711111,7.855556,21.266667,0.508,,6.472222,63.208893
JO,2020-02-28,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,0,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,15,15,79,-4,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,15.611111,9.777778,23.222222,0.0,,6.416667,54.642711
JO,2020-02-29,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,5,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,2,3,12,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.986111,9.194444,19.097222,0.0,,6.305556,61.274162
JO,2020-03-01,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-2,1,4,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,12.819444,9.597222,17.111111,10.244667,,5.75,63.969938
JO,2020-03-02,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-2,6,4,-2,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,13.622222,8.622222,19.133333,0.254,,5.861111,66.564344
JO,2020-03-03,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,0,7,11,-3,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,14.041667,6.916667,20.958333,0.0,,5.763889,58.220741
JO,2020-03-04,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,3,8,21,-7,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40272099999,75.485088,17.736111,9.75,26.0,0.0,,2.555556,36.253474
JO,2020-03-05,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,4,7,26,-5,9,-3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11.11,40272099999,75.485088,17.916667,9.972222,26.5,0.0,,2.680556,36.293498
JO,2020-03-06,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-4,0,6,-16,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11.11,40272099999,75.485088,13.694444,10.652778,20.152778,2.794,,5.458333,59.26321
JO,2020-03-07,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,2,5,12,-14,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11.11,40272099999,75.485088,14.347222,10.319444,19.486111,0.5715,,7.708333,66.548087
JO,2020-03-08,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,1,4,16,-13,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11.11,40272099999,75.485088,16.611111,9.333333,23.291667,0.0,,7.180556,53.909834
JO,2020-03-09,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-1,3,10,-9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,19.544444,12.755556,26.2,0.0,,4.666667,38.99896
JO,2020-03-10,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-1,4,17,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,18.236111,11.875,25.555556,0.0,,8.180556,53.546322
JO,2020-03-11,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,3,8,21,-15,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,19.694444,11.819444,27.361111,0.0,,7.277778,45.159378
JO,2020-03-12,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,5,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-12,-3,-10,-16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,20.736111,17.194444,26.472222,1.016,,8.513889,45.737202
JO,2020-03-13,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,5,0,,,10,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-14,-7,-18,-32,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,15.375,13.152778,20.430556,8.001,,10.166667,72.113433
JO,2020-03-14,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,,,,,,,JO,JOR,0,0,0,,,10,0,,,,,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114926.0,0.748,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,36502,9125,63615,43743661971,4330,0.562,184818,31.2,36.5,,89320,86229,3383,74.405,,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-8,3,-9,-26,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,40272099999,75.485088,14.402778,12.722222,17.777778,1.778,,10.694444,79.841197
