key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
IQ,2020-02-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,15.855556,10.394444,20.666667,0.0,,3.694444,44.332073
IQ,2020-02-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40646099999,99.080579,9.263889,6.826389,12.340278,0.0,,-3.319444,41.868788
IQ,2020-02-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,4.0,0.47619,8.444444,0.290286,,-10.018519,36.429018
IQ,2020-02-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,3.944444,-0.005556,7.622222,0.0,40.64,-6.25,47.773236
IQ,2020-02-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,6.727778,-1.983333,11.594444,0.0,,-7.024691,36.707445
IQ,2020-02-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,12.296296,5.074074,19.209877,0.028222,,-2.820988,36.63395
IQ,2020-02-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,12.094444,6.011111,17.594444,0.0,,0.861111,46.362353
IQ,2020-02-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,16,13,13,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,12.261111,6.05,18.955556,0.0,,-0.105556,43.479492
IQ,2020-02-16,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,8,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,12.666667,6.266667,17.155556,1.6256,,4.35,57.777406
IQ,2020-02-17,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,12,8,11,16,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,13.727778,8.472222,18.766667,10.0838,,8.688889,71.992655
IQ,2020-02-18,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,15,12,13,15,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40645099999,58.097629,14.894444,7.055556,20.416667,0.1016,,9.733333,71.804623
IQ,2020-02-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,10,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.78,40645099999,58.097629,16.705556,11.905556,20.661111,0.2286,,10.2,66.009549
IQ,2020-02-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,9,6,7,11,9,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,11.11,40645099999,58.097629,15.938889,11.072222,20.361111,0.3048,,9.205556,64.625515
IQ,2020-02-21,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,0,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,14,12,16,13,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,11.11,40645099999,58.097629,16.822222,8.033333,22.816667,0.0,,7.816667,55.440196
IQ,2020-02-22,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,5,0,,,5,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,10,10,17,13,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,11.11,40645099999,58.097629,17.666667,10.203704,23.030864,0.0,,6.95679,50.106469
IQ,2020-02-23,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,4,0,,,9,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,12,9,14,13,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,40645099999,58.097629,16.977778,10.244444,23.355556,0.0,,7.7,54.836646
IQ,2020-02-24,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,9,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,9,10,11,15,13,-1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,19.44,40645099999,58.097629,18.788889,12.594444,23.7,0.0,,9.872222,56.389939
IQ,2020-02-25,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,1,0,,,10,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,1,5,0,5,7,1,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,420168,0,0,0,50.93,40645099999,58.097629,16.211111,12.638889,18.905556,11.557,,13.466667,83.964446
IQ,2020-02-26,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,1,0,,,11,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,8,16,8,12,7,1,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,50.93,40645099999,58.097629,13.790123,9.32716,18.283951,7.986889,,5.061728,57.100113
IQ,2020-02-27,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,6,0,,,17,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,5,11,7,12,2,3,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,15.455556,6.766667,21.5,0.0,,8.477778,63.644559
IQ,2020-02-28,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,6,0,,,23,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,7,14,10,10,13,1,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,16.833333,9.488889,22.683333,0.0,,9.377778,61.831426
IQ,2020-02-29,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,2,0,,,25,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,12,15,12,15,10,1,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,18.488889,10.622222,23.572222,0.0,,9.294444,55.488667
IQ,2020-03-01,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,10,0,,,35,0,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,7,13,3,6,5,2,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,15.061728,10.537037,19.944444,0.084667,,6.351852,56.467836
IQ,2020-03-02,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,1,,,35,1,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,9,17,9,10,5,2,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,15.527778,8.844444,21.088889,0.0,,5.3,51.058364
IQ,2020-03-03,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,5,1,,,40,2,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,17,10,5,3,2,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,16.294444,7.7,22.083333,0.0,,6.233333,51.55603
IQ,2020-03-04,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,8,2,,,48,4,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,11,19,13,5,1,2,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,17.4,8.433333,23.377778,0.0,,6.35,48.560945
IQ,2020-03-05,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,10,0,,,58,4,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,0,10,6,1,-4,4,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,18.277778,9.246914,25.432099,0.0,,6.271605,45.990354
IQ,2020-03-06,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,6,0,,,64,4,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-2,9,7,-4,9,1,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,20.65,9.216667,27.033333,0.0,,6.738889,41.608148
IQ,2020-03-07,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,2,,,64,6,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,2,11,5,2,8,3,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,18.655556,14.511111,23.844444,1.016,,8.611111,52.31721
IQ,2020-03-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,1,0,,,65,6,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,4,13,5,-1,1,4,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,19.661111,12.005556,25.5,0.1016,,8.566667,48.930265
IQ,2020-03-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,9,1,,,74,7,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-1,11,6,2,-1,4,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,21.355556,11.955556,28.544444,0.0,,7.705556,41.694678
IQ,2020-03-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,74,7,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-1,12,7,0,-3,4,3,0,2,4,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,52.78,40645099999,58.097629,21.922222,11.383333,29.616667,0.0,,7.638889,40.132432
IQ,2020-03-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,74,7,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-5,13,3,-3,-7,5,3,0,2,4,0,0,2,3,0,0,0,0,2,1,1,0,0,0,0,61.11,40645099999,58.097629,22.983333,12.988889,30.261111,0.0,,7.9,38.598191
IQ,2020-03-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,23,2,,,97,9,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-14,6,-3,-10,-7,6,3,0,2,4,0,0,2,3,0,0,0,0,2,1,1,0,0,0,0,61.11,40645099999,58.097629,23.172222,14.111111,29.222222,0.0,,7.872222,38.37275
IQ,2020-03-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,31,0,,,128,9,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-21,6,-12,-17,6,4,3,0,2,4,2,2,2,3,0,0,0,0,2,1,1,0,0,0,0,75.0,40656099999,109.364281,20.744444,17.522222,24.666667,0.3048,,8.611111,45.9599
IQ,2020-03-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,0,0,,,128,9,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-28,-11,-20,-24,-8,7,3,0,2,4,2,2,2,3,0,0,0,0,2,1,1,0,0,0,0,75.0,40650099999,118.623165,16.694444,15.055556,21.875,2.032,,13.791667,83.031496
IQ,2020-03-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,,,,,,,IQ,IRQ,0,30,2,,,158,11,,,,,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92610.0,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,159223,39805,188360,234094042938,5955,0.398,304934,33.0,43.0,,435051,415377,12429,70.454,,8.8,22.5,185.811,129.1,75.1,21.3,,2.0448,0.7079,210.313705,122.072998,-24,2,-15,-23,-20,10,3,0,2,4,2,2,2,3,0,0,0,0,2,1,1,0,0,0,0,75.0,40645099999,58.097629,18.144444,13.438889,22.216667,0.2286,,13.383333,73.95586
