key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
CL,2020-01-31,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.7,14.188889,27.488889,0.0,,11.655556,56.733284
CL,2020-02-01,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.711111,15.133333,28.2,0.0,,12.022222,58.562213
CL,2020-02-02,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,22.111111,15.355556,27.388889,0.0,,13.488889,61.396232
CL,2020-02-03,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,22.355556,13.366667,30.0,0.0,,9.511111,45.922295
CL,2020-02-04,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,22.097222,15.847222,31.444444,0.508,,11.875,52.834549
CL,2020-02-05,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,19.366667,12.655556,25.544444,0.8128,,9.9,55.261007
CL,2020-02-06,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,18.433333,10.744444,25.222222,0.0,,9.511111,57.359759
CL,2020-02-07,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.177778,11.611111,26.5,0.8636,,9.477778,53.371626
CL,2020-02-08,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.788889,12.811111,26.477778,1.9812,,11.2,59.899394
CL,2020-02-09,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.1,14.222222,25.977778,7.9756,,11.2,62.422755
CL,2020-02-10,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,19.8,14.555556,25.644444,3.8608,,13.7,70.888264
CL,2020-02-11,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.111111,14.844444,25.977778,0.0,,14.322222,71.397518
CL,2020-02-12,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.988889,14.4,27.755556,0.0,,14.144444,65.951537
CL,2020-02-13,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.577778,13.922222,26.988889,0.0,,10.788889,53.912787
CL,2020-02-14,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.366667,12.422222,27.311111,0.0,,8.366667,45.294551
CL,2020-02-15,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,2,4,9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.855556,12.211111,27.477778,0.0,,9.522222,52.73594
CL,2020-02-16,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,3,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.566667,13.533333,26.922222,0.0,,12.133333,61.507891
CL,2020-02-17,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,1,6,11,-3,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.288889,14.455556,28.544444,0.0,,12.788889,62.570469
CL,2020-02-18,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,0,5,13,-3,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.222222,12.733333,28.055556,0.0,,8.622222,45.292658
CL,2020-02-19,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,0,8,11,-3,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.644444,11.8,28.0,0.0,,9.088889,51.848554
CL,2020-02-20,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,5,11,-3,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.611111,13.1,26.655556,0.0,,10.844444,57.149959
CL,2020-02-21,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-3,5,10,-6,-7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,18.37963,12.685185,26.111111,0.0,,10.5,61.904131
CL,2020-02-22,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,0,5,9,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,18.244444,12.022222,24.411111,0.0,,11.444444,65.324599
CL,2020-02-23,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,4,-3,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,18.577778,11.377778,24.511111,0.0,,11.711111,65.562448
CL,2020-02-24,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,3,-4,-3,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,19.305556,11.907407,25.712963,0.0,,10.222222,60.136178
CL,2020-02-25,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,3,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,19.712963,10.462963,27.240741,0.0,,10.25,55.199618
CL,2020-02-26,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-3,3,-3,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.611111,10.527778,27.435185,0.0,,9.194444,51.279251
CL,2020-02-27,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,3,-4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.0,13.185185,28.138889,0.0,,9.444444,52.042734
CL,2020-02-28,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,6,9,-2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.796296,13.101852,27.148148,0.0,,11.055556,57.591006
CL,2020-02-29,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,,,0,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,13,12,-8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.822222,15.222222,26.6,0.0,,12.855556,64.724624
CL,2020-03-01,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,5,0,,,5,0,,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,11,15,-15,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,19.944444,14.622222,27.311111,0.0,,13.2,67.80019
CL,2020-03-02,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,1,0,,,1,0,0,,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,5,9,-15,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.296296,13.703704,26.268519,0.0,,12.037037,62.477457
CL,2020-03-03,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,0,0,0,,0,0,0,0,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,4,10,-14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.583333,13.055556,27.166667,0.0,,12.925926,64.465522
CL,2020-03-04,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,2,0,0,,2,0,0,0,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,1,9,-16,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,21.527778,14.462963,28.083333,0.0,,13.074074,60.865602
CL,2020-03-05,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,1,0,0,,3,0,0,0,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,-1,4,-15,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,22.222222,13.268519,28.962963,0.0,,11.75,55.267949
CL,2020-03-06,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,1,0,0,,4,0,0,0,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,1,5,-12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,22.694444,15.287037,29.203704,0.0,,13.175926,58.062888
CL,2020-03-07,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,,,,,,,CL,CHL,0,2,0,0,,6,0,0,0,,,,,,,,,,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25710.0,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,381664,95416,537721,282318159744,14896,0.674,167454,-33.0,-71.0,,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,,13.3248,2.5912,1381.986206,463.437714,7,7,-20,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85921299999,45.040896,20.577778,13.466667,27.1,0.0,,13.255556,65.998596
