key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
BN,2020-02-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,26.305556,23.268519,29.87963,5.503333,,22.75,80.956873
BN,2020-02-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,26.712963,22.768519,31.231481,0.423333,,23.092593,80.710739
BN,2020-02-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,26.777778,22.62963,30.462963,0.0,,23.037037,80.302502
BN,2020-02-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,27.259259,23.259259,30.490741,0.0,,23.916667,82.291782
BN,2020-02-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,26.324074,23.055556,30.37037,1.143,,24.055556,87.432523
BN,2020-02-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,19.44,96449099999,64.872352,27.2,23.855556,31.777778,14.5288,,24.211111,83.926521
BN,2020-02-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.87037,22.268519,31.064815,0.084667,,23.277778,80.854687
BN,2020-02-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.25,23.12037,31.37037,0.0,,23.611111,80.660949
BN,2020-02-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.111111,23.314815,30.564815,0.0,,23.805556,82.278226
BN,2020-02-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.12037,23.407407,31.074074,0.0,,23.962963,83.085354
BN,2020-02-15,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.277778,23.712963,30.916667,2.9464,,24.296296,83.917203
BN,2020-02-16,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.740741,23.462963,31.351852,2.455333,,24.268519,81.556702
BN,2020-02-17,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.981481,23.203704,30.796296,13.208,,22.787037,78.098992
BN,2020-02-18,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.925926,22.666667,30.583333,1.2065,,22.824074,78.480077
BN,2020-02-19,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.962963,22.916667,30.398148,0.3048,,23.185185,79.92514
BN,2020-02-20,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.296296,23.111111,31.046296,0.0,,23.398148,79.411049
BN,2020-02-21,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.305556,22.907407,31.666667,0.0,,22.574074,75.683146
BN,2020-02-22,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.972222,22.935185,31.037037,0.0,,22.407407,76.418689
BN,2020-02-23,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.212963,23.12037,30.944444,0.0,,22.787037,77.057487
BN,2020-02-24,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.842593,23.37037,30.296296,0.0,,23.583333,82.430753
BN,2020-02-25,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.462963,23.342593,31.231481,0.0,,24.018519,81.679541
BN,2020-02-26,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.314815,24.018519,30.611111,0.254,,24.240741,83.425602
BN,2020-02-27,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.777778,24.166667,29.888889,1.566333,,23.935185,84.509638
BN,2020-02-28,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.027778,24.435185,30.138889,1.016,,24.175926,84.512558
BN,2020-02-29,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.453704,23.703704,31.305556,0.296333,,24.231481,82.821407
BN,2020-03-01,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.944444,24.37037,31.657407,0.084667,,24.490741,81.747136
BN,2020-03-02,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.953704,24.75,31.546296,0.0,,24.453704,81.395408
BN,2020-03-03,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.064815,24.194444,30.009259,2.032,,24.592593,86.594123
BN,2020-03-04,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,27.8,24.677778,31.255556,14.224,,25.355556,86.67352
BN,2020-03-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,25.5,23.435185,28.5,18.203333,,23.453704,88.686689
BN,2020-03-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.185185,22.666667,29.833333,11.387667,,23.185185,83.686104
BN,2020-03-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,0,0,,,0,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.314815,22.648148,30.268519,0.084667,,23.157407,82.874744
BN,2020-03-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,1,0,,,1,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,19.44,96449099999,64.872352,26.62963,22.685185,30.685185,0.0,,23.277778,81.947306
BN,2020-03-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,5,0,,,6,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,19.44,96449099999,64.872352,27.240741,23.398148,30.916667,0.0,,24.138889,83.238465
BN,2020-03-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,5,0,,,11,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,19.44,96449099999,64.872352,26.527778,23.675926,30.194444,1.016,,23.888889,85.511555
BN,2020-03-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,14,0,,,25,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,3,0,0,0,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,30.56,96449099999,64.872352,28.111111,22.944444,31.87037,0.719667,,24.666667,81.753819
BN,2020-03-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,12,0,,,37,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,3,0,0,0,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,30.56,96449099999,64.872352,27.907407,24.055556,32.166667,1.524,,24.555556,82.12096
BN,2020-03-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,3,0,,,40,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,3,0,2,3,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,50.0,96449099999,64.872352,28.7,24.744444,33.222222,0.1524,,25.777778,84.320466
BN,2020-03-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,10,0,,,50,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,3,0,2,3,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,50.0,96449099999,64.872352,27.588889,24.322222,32.288889,1.397,,25.055556,86.168329
BN,2020-03-15,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,,,,,,,BN,BRN,0,4,0,,,54,0,,,,,,,,,,,,437483,226987,210495,95574,337711,,,83014.0,0.853,66355,65084,69696,76568,68003,50221,28513,9569,2906,726,3474,13469422941,31086,,2103120,4.4,114.566667,,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,,,,,,,3,0,2,3,0,0,0,3,0,0,0,0,2,2,1,0,0,1,0,50.0,96449099999,64.872352,27.740741,23.472222,31.777778,0.0,,23.388889,77.566009
