key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
CV,2020-02-10,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,08589099999,126.94315,22.411111,19.544444,25.266667,0.0,,16.644444,70.000506
CV,2020-02-11,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,22.877778,19.255556,26.022222,0.0,,16.133333,65.976231
CV,2020-02-12,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,23.555556,19.319444,27.958333,0.0,,13.861111,56.565022
CV,2020-02-13,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,23.677778,19.3,28.122222,0.0,,14.155556,57.324008
CV,2020-02-14,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,24.333333,21.0,29.0,0.0,,14.972222,59.376379
CV,2020-02-15,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,1,-3,-3,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08594499999,130.012571,23.861111,20.333333,28.680556,0.0,,16.333333,62.807343
CV,2020-02-16,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,1,-5,-12,-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08594499999,130.012571,23.569444,20.819444,26.0,0.0,,16.388889,64.224417
CV,2020-02-17,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-2,-5,-7,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,23.033333,20.277778,26.0,0.0,,16.833333,68.692606
CV,2020-02-18,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-1,-6,-6,-9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,24.433333,20.222222,29.3,0.0,,16.577778,62.465411
CV,2020-02-19,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-3,-5,2,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08594599999,145.628249,21.277778,21.0,22.0,0.0,,18.555556,84.48121
CV,2020-02-20,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,1,-2,-3,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,,,,,,,,,
CV,2020-02-21,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-2,0,1,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08594499999,130.012571,22.222222,18.962963,25.0,0.0,,16.12963,68.445777
CV,2020-02-22,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,1,2,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,21.877778,19.5,24.455556,0.0,,15.177778,65.739512
CV,2020-02-23,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,4,5,-2,-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,21.511111,19.411111,23.722222,1.4224,,15.111111,67.000849
CV,2020-02-24,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,7,6,3,-5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,21.544444,17.044444,24.966667,0.0,,14.755556,65.387158
CV,2020-02-25,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,5,5,1,-16,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08594499999,130.012571,23.981481,19.462963,27.666667,0.169333,,16.12963,61.859982
CV,2020-02-26,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-21,-28,-10,-13,-56,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,08589099999,126.94315,27.8,23.122222,31.922222,0.0,,13.066667,41.514233
CV,2020-02-27,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-2,-4,-3,3,-2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,27.077778,22.822222,31.066667,0.0,,12.022222,41.172505
CV,2020-02-28,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-3,-3,-4,-14,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,25.477778,22.166667,28.755556,0.0,,14.966667,53.046847
CV,2020-02-29,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,2,-2,-7,-7,3,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,24.944444,21.430556,27.75,0.0,,15.166667,55.339204
CV,2020-03-01,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-1,-4,-4,-9,-3,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.422222,20.633333,26.022222,0.0,,16.666667,65.998031
CV,2020-03-02,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,4,3,-6,-2,5,-1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.877778,20.488889,27.022222,0.0,,16.888889,65.300758
CV,2020-03-03,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-2,-1,-9,-7,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.7,20.5,27.077778,0.0,,17.144444,67.468551
CV,2020-03-04,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,0,-1,0,-13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08594499999,130.012571,23.611111,20.333333,27.666667,0.0,,18.0,70.858221
CV,2020-03-05,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,2,-2,-8,-6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08594499999,130.012571,23.555556,19.5,27.074074,0.0,,17.407407,68.600599
CV,2020-03-06,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-1,-4,-9,-11,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.266667,19.833333,26.955556,0.0,,16.966667,68.524511
CV,2020-03-07,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,2,-2,-7,-8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,22.911111,19.122222,26.4,0.0,,16.911111,69.145977
CV,2020-03-08,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,6,-6,-11,-14,2,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.166667,19.355556,26.388889,0.0,,16.688889,67.409222
CV,2020-03-09,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,3,-3,-7,-7,5,-1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.3,19.455556,26.7,0.0,,16.344444,65.810519
CV,2020-03-10,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-2,-6,-10,-11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.433333,19.177778,27.666667,0.0,,17.122222,68.253669
CV,2020-03-11,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-4,-5,-5,-17,4,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.566667,18.288889,29.9,0.0,,15.0,62.636208
CV,2020-03-12,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-3,0,-8,-10,3,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,26.0,19.488889,32.255556,0.0,,12.022222,44.347667
CV,2020-03-13,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-7,0,-10,-17,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,25.433333,20.833333,31.022222,0.0,,12.555556,49.271472
CV,2020-03-14,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-6,-1,-11,-21,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,24.877778,21.577778,27.9,0.0,,15.011111,56.779193
CV,2020-03-15,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-10,-12,-16,-22,-6,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,08589099999,126.94315,23.222222,20.4,25.855556,0.0,,16.922222,67.835149
CV,2020-03-16,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-6,1,-18,-6,6,0,0,0,2,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,30.56,08589099999,126.94315,22.644444,19.644444,25.722222,0.0,,15.666667,64.771094
CV,2020-03-17,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,0,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-12,0,-24,-18,2,1,0,0,2,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,30.56,08589099999,126.94315,22.188889,19.244444,24.577778,0.0,,13.422222,57.597597
CV,2020-03-18,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,1,0,,,1,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-13,1,-19,-24,2,2,0,0,2,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,30.56,08589099999,126.94315,22.222222,19.366667,24.5,0.0,,14.133333,60.204815
CV,2020-03-19,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,2,0,,,3,0,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-1,-24,-35,0,3,0,0,2,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,33.33,08589099999,126.94315,22.055556,19.4,24.544444,0.0,,13.4,58.000414
