key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
BJ,2020-02-06,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,27.881944,20.923611,35.493056,0.0,,4.583333,24.641454
BJ,2020-02-07,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.326389,21.236111,35.895833,0.0,,3.458333,21.472804
BJ,2020-02-08,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.826389,21.256944,36.319444,0.0,,3.159722,20.434174
BJ,2020-02-09,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.659722,22.215278,35.944444,0.0,,8.166667,30.239476
BJ,2020-02-10,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.847222,23.222222,34.736111,0.0,,11.597222,36.858671
BJ,2020-02-11,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.854167,23.659722,34.673611,0.0,,3.847222,21.394709
BJ,2020-02-12,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.652778,23.069444,35.006944,0.0,,0.506944,16.881991
BJ,2020-02-13,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,27.916667,21.909722,35.3125,0.0,,3.263889,21.322617
BJ,2020-02-14,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,28.730159,21.97619,36.484127,0.0,,3.007937,20.436627
BJ,2020-02-15,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,4,4,-1,1,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,29.201389,21.173611,37.784722,0.0,,1.9375,18.58766
BJ,2020-02-16,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-1,2,-2,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,29.347222,21.180556,38.104167,0.0,,5.694444,25.234239
BJ,2020-02-17,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,1,-2,-2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,29.5,21.708333,37.785714,0.0,,9.319444,32.714652
BJ,2020-02-18,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,0,-12,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,29.701389,22.798611,37.402778,0.0,,12.715278,38.570021
BJ,2020-02-19,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-4,0,-2,-9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,30.069444,23.333333,37.301587,0.0,,10.743056,34.166246
BJ,2020-02-20,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-3,2,-2,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,29.958333,23.388889,37.708333,0.0,,12.1875,37.508233
BJ,2020-02-21,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,6,0,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,65330099999,74.641329,30.4375,23.388889,37.979167,0.0,,11.534722,34.598419
BJ,2020-02-22,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,6,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,31.131944,24.1875,38.743056,0.0,,11.472222,33.258414
BJ,2020-02-23,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,0,4,2,4,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,31.236111,24.590278,38.527778,0.0,,10.416667,31.276951
BJ,2020-02-24,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,0,5,-3,0,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,31.090278,25.465278,37.631944,0.0,,8.701389,29.044468
BJ,2020-02-25,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,6,-12,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,29.770833,23.361111,36.861111,0.0,,7.208333,26.70458
BJ,2020-02-26,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-1,4,-3,1,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,29.097222,22.027778,37.097222,0.0,,11.277778,36.374636
BJ,2020-02-27,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,5,2,1,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,29.993056,23.569444,38.069444,0.0,,13.979167,40.821218
BJ,2020-02-28,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-1,6,0,1,-3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,31.208333,24.131944,38.673611,0.0,,15.013889,40.777244
BJ,2020-02-29,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,0,4,2,9,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,65330099999,74.641329,31.618056,24.145833,39.729167,0.0,,12.166667,33.222518
BJ,2020-03-01,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-1,4,0,7,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,31.229167,24.034722,39.027778,0.0,,15.909722,43.757174
BJ,2020-03-02,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-3,3,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,31.006944,25.111111,37.798611,0.0,,20.805556,56.101035
BJ,2020-03-03,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,2,-1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,29.840278,23.486111,37.361111,1.016,,19.395833,55.182738
BJ,2020-03-04,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,4,5,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,30.534722,24.756944,37.875,0.03175,,18.770833,51.544096
BJ,2020-03-05,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,4,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,31.111111,24.680556,37.715278,0.0,,14.756944,41.26974
BJ,2020-03-06,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-7,-2,-2,-2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,65330099999,74.641329,30.3125,23.986111,38.715278,0.381,,15.423611,44.870989
BJ,2020-03-07,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,6,8,7,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,13.89,65330099999,74.641329,29.342593,22.87037,37.388889,0.0,,17.601852,50.478008
BJ,2020-03-08,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,3,2,7,10,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,12066590,0,0,0,13.89,65330099999,74.641329,30.444444,24.9375,38.015873,0.635,,20.645833,56.754952
BJ,2020-03-09,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-3,3,-2,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,65330099999,74.641329,30.909722,26.034722,38.0625,0.03175,,20.548611,55.273443
BJ,2020-03-10,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-3,3,1,8,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,65330099999,74.641329,30.666667,25.347222,37.763889,0.0,,21.222222,57.804866
BJ,2020-03-11,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,3,1,4,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,65330099999,74.641329,30.527778,25.111111,38.796296,4.572,,18.342593,49.929407
BJ,2020-03-12,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,2,4,3,4,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,65330099999,74.641329,30.8125,23.875,38.222222,0.0,,18.8125,50.624457
BJ,2020-03-13,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,1,2,-1,4,5,-1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,65330099999,74.641329,31.027778,26.314815,38.037037,0.0,,20.064815,53.612213
BJ,2020-03-14,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,,,,,,,BJ,BEN,0,0,0,,,0,0,,,,,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,,107513.0,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,45159,11289,52020,14390709094,1219,0.406,192784,8.833333,2.183333,,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,,0.3888,0.0791,30.766447,13.838727,-2,1,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,65330099999,74.641329,30.12037,25.527778,36.333333,1.397,,20.740741,58.328413
